Starting Space Invaders...

2026-01-02 16:36:54,907 DEBUG [net.beeland.spaceinvaders.image.Image] (main) Created image: UNINITIALIZED at (165,66) size: 9x21
2026-01-02 16:36:54,907 INFO  [net.beeland.spaceinvaders.font.GlyphManager] (main) Added glyph: CONSOLAS_20PT key=73 'I' at (165.0,66.0) size=9.0x21.0
2026-01-02 16:36:54,907 DEBUG [net.beeland.spaceinvaders.image.Image] (main) Created image: UNINITIALIZED at (182,66) size: 8x21
2026-01-02 16:36:54,907 INFO  [net.beeland.spaceinvaders.font.GlyphManager] (main) Added glyph: CONSOLAS_20PT key=74 'J' at (182.0,66.0) size=8.0x21.0
2026-01-02 16:36:54,907 DEBUG [net.beeland.spaceinvaders.image.Image] (main) Created image: UNINITIALIZED at (198,66) size: 10x21
2026-01-02 16:36:54,907 INFO  [net.beeland.spaceinvaders.font.GlyphManager] (main) Added glyph: CONSOLAS_20PT key=75 'K' at (198.0,66.0) size=10.0x21.0
2026-01-02 16:36:54,907 DEBUG [net.beeland.spaceinvaders.image.Image] (main) Created image: UNINITIALIZED at (216,66) size: 8x21
2026-01-02 16:36:54,907 INFO  [net.beeland.spaceinvaders.font.GlyphManager] (main) Added glyph: CONSOLAS_20PT key=76 'L' at (216.0,66.0) size=8.0x21.0
2026-01-02 16:36:54,907 DEBUG [net.beeland.spaceinvaders.image.Image] (main) Created image: UNINITIALIZED at (232,66) size: 11x21
2026-01-02 16:36:54,907 INFO  [net.beeland.spaceinvaders.font.GlyphManager] (main) Added glyph: CONSOLAS_20PT key=77 'M' at (232.0,66.0) size=11.0x21.0
2026-01-02 16:36:54,907 DEBUG [net.beeland.spaceinvaders.image.Image] (main) Created image: UNINITIALIZED at (251,66) size: 9x21
2026-01-02 16:36:54,907 INFO  [net.beeland.spaceinvaders.font.GlyphManager] (main) Added glyph: CONSOLAS_20PT key=78 'N' at (251.0,66.0) size=9.0x21.0
2026-01-02 16:36:54,907 DEBUG [net.beeland.spaceinvaders.image.Image] (main) Created image: UNINITIALIZED at (268,66) size: 11x21
2026-01-02 16:36:54,907 INFO  [net.beeland.spaceinvaders.font.GlyphManager] (main) Added glyph: CONSOLAS_20PT key=79 'O' at (268.0,66.0) size=11.0x21.0
2026-01-02 16:36:54,907 DEBUG [net.beeland.spaceinvaders.image.Image] (main) Created image: UNINITIALIZED at (8,95) size: 9x21
2026-01-02 16:36:54,907 INFO  [net.beeland.spaceinvaders.font.GlyphManager] (main) Added glyph: CONSOLAS_20PT key=80 'P' at (8.0,95.0) size=9.0x21.0
2026-01-02 16:36:54,907 DEBUG [net.beeland.spaceinvaders.image.Image] (main) Created image: UNINITIALIZED at (25,95) size: 11x21
2026-01-02 16:36:54,907 INFO  [net.beeland.spaceinvaders.font.GlyphManager] (main) Added glyph: CONSOLAS_20PT key=81 'Q' at (25.0,95.0) size=11.0x21.0
2026-01-02 16:36:54,907 DEBUG [net.beeland.spaceinvaders.image.Image] (main) Created image: UNINITIALIZED at (44,95) size: 10x21
2026-01-02 16:36:54,907 INFO  [net.beeland.spaceinvaders.font.GlyphManager] (main) Added glyph: CONSOLAS_20PT key=82 'R' at (44.0,95.0) size=10.0x21.0
2026-01-02 16:36:54,907 DEBUG [net.beeland.spaceinvaders.image.Image] (main) Created image: UNINITIALIZED at (62,95) size: 9x21
2026-01-02 16:36:54,907 INFO  [net.beeland.spaceinvaders.font.GlyphManager] (main) Added glyph: CONSOLAS_20PT key=83 'S' at (62.0,95.0) size=9.0x21.0
2026-01-02 16:36:54,907 DEBUG [net.beeland.spaceinvaders.image.Image] (main) Created image: UNINITIALIZED at (79,95) size: 11x21
2026-01-02 16:36:54,907 INFO  [net.beeland.spaceinvaders.font.GlyphManager] (main) Added glyph: CONSOLAS_20PT key=84 'T' at (79.0,95.0) size=11.0x21.0
2026-01-02 16:36:54,908 DEBUG [net.beeland.spaceinvaders.image.Image] (main) Created image: UNINITIALIZED at (98,95) size: 9x21
2026-01-02 16:36:54,908 INFO  [net.beeland.spaceinvaders.font.GlyphManager] (main) Added glyph: CONSOLAS_20PT key=85 'U' at (98.0,95.0) size=9.0x21.0
2026-01-02 16:36:54,908 DEBUG [net.beeland.spaceinvaders.image.Image] (main) Created image: UNINITIALIZED at (115,95) size: 11x21
2026-01-02 16:36:54,908 INFO  [net.beeland.spaceinvaders.font.GlyphManager] (main) Added glyph: CONSOLAS_20PT key=86 'V' at (115.0,95.0) size=11.0x21.0
2026-01-02 16:36:54,908 DEBUG [net.beeland.spaceinvaders.image.Image] (main) Created image: UNINITIALIZED at (134,95) size: 11x21
2026-01-02 16:36:54,908 INFO  [net.beeland.spaceinvaders.font.GlyphManager] (main) Added glyph: CONSOLAS_20PT key=87 'W' at (134.0,95.0) size=11.0x21.0
2026-01-02 16:36:54,908 DEBUG [net.beeland.spaceinvaders.image.Image] (main) Created image: UNINITIALIZED at (153,95) size: 11x21
2026-01-02 16:36:54,908 INFO  [net.beeland.spaceinvaders.font.GlyphManager] (main) Added glyph: CONSOLAS_20PT key=88 'X' at (153.0,95.0) size=11.0x21.0
2026-01-02 16:36:54,908 DEBUG [net.beeland.spaceinvaders.image.Image] (main) Created image: UNINITIALIZED at (172,95) size: 11x21
2026-01-02 16:36:54,908 INFO  [net.beeland.spaceinvaders.font.GlyphManager] (main) Added glyph: CONSOLAS_20PT key=89 'Y' at (172.0,95.0) size=11.0x21.0
2026-01-02 16:36:54,908 DEBUG [net.beeland.spaceinvaders.image.Image] (main) Created image: UNINITIALIZED at (191,95) size: 9x21
2026-01-02 16:36:54,908 INFO  [net.beeland.spaceinvaders.font.GlyphManager] (main) Added glyph: CONSOLAS_20PT key=90 'Z' at (191.0,95.0) size=9.0x21.0
2026-01-02 16:36:54,908 DEBUG [net.beeland.spaceinvaders.image.Image] (main) Created image: UNINITIALIZED at (208,95) size: 6x21
